Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2016-10-19 00:35:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:36:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:37:00	635.53	636.74	635.53	636.74	1.36	863.65	635.88
2016-10-19 00:38:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:39:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:40:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:41:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:42:00	636.58	636.58	636.58	636.58	0.26	167.1	636.58
2016-10-19 00:43:00	636.49	636.49	636.49	636.49	1	634.4	636.49
2016-10-19 00:44:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:45:00	636.71	636.71	636.71	636.71	0.27	169.63	636.71
2016-10-19 00:46:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:47:00	636.71	636.71	636.71	636.71	1.23	782.59	636.71
2016-10-19 00:48:00	636.72	636.72	636.72	636.72	1.23	782.59	636.72
2016-10-19 00:49:00	636.8	636.8	636.8	636.8	0.76	486.38	636.8
2016-10-19 00:50:00	635.6	636.79	635.6	636.79	3.09	1964.45	636.08
2016-10-19 00:51:00	636.79	636.79	636.79	636.79	1.23	782.76	636.79
2016-10-19 00:52:00	636.79	636.79	636.79	636.79	0.02	11.73	636.79
2016-10-19 00:53:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:54:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:55:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:56:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:57:00	636	636	635.99	635.99	1.09	692.6	636
2016-10-19 00:58:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 00:59:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:00:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:01:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:02:00	636.79	636.79	636.79	636.79	0.24	154.95	636.79
2016-10-19 01:03:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:04:00	636.06	636.06	636.06	636.06	0.11	71.84	636.06
2016-10-19 01:05:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:06:00	636.06	636.06	636.05	636.05	11.64	7402.91	636.06
2016-10-19 01:07:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:08:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:09:00	636.07	636.07	636.07	636.07	0.9	572.13	636.07
2016-10-19 01:10:00	636.18	636.18	636.18	636.18	1.47	935.17	636.18
2016-10-19 01:11:00	636.75	636.75	636.75	636.75	0.02	10.41	636.75
2016-10-19 01:12:00	636.75	636.75	636.75	636.75	0.12	73.31	636.75
2016-10-19 01:13:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:14:00	636.18	636.18	636.18	636.18	0.04	25.45	636.18
2016-10-19 01:15:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:16:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:17:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:18:00	636.75	636.75	636.75	636.75	1.08	688.05	636.75
2016-10-19 01:19:00	636.21	636.21	635.01	635.01	22.75	14460.5	635.73
2016-10-19 01:20:00	634.97	636.75	634.97	636.75	20.57	13088.17	636.39
2016-10-19 01:21:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:22:00	636.4	636.7	636.4	636.7	2.42	1540.99	636.69
2016-10-19 01:23:00	636.72	636.72	636.72	636.72	0.32	205.27	636.72
2016-10-19 01:24:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:25:00	636.74	636.74	636.74	636.74	1.12	710.22	636.74
2016-10-19 01:26:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:27:00	636.74	636.74	636.74	636.74	0.27	169.72	636.74
2016-10-19 01:28:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:29:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:30:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:31:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:32:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:33:00	636.73	636.74	636.73	636.74	0.02	12.26	636.73
2016-10-19 01:34:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:35:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:36:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:37:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:38:00	635.9	635.9	635.9	635.9	0.02	12.72	635.9
2016-10-19 01:39:00	635.9	635.9	635.9	635.9	0.24	154.11	635.9
2016-10-19 01:40:00	635.9	636.71	635.9	635.9	0.86	544.49	636.33
2016-10-19 01:41:00	635.9	635.9	635.9	635.9	0.04	25.44	635.9
2016-10-19 01:42:00	635.9	635.9	635.9	635.9	0.06	38.15	635.9
2016-10-19 01:43:00	636.71	636.71	635	635	16.4	10423.69	635.64
2016-10-19 01:44:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:45:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:46:00	634.98	635	634.98	635	49	31114.97	635
2016-10-19 01:47:00	635	635	635	635	0.77	490.71	635
2016-10-19 01:48:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:49:00	635	635	635	635	0.89	562.21	635
2016-10-19 01:50:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:51:00	634.89	634.89	634.89	634.89	0.03	20.02	634.89
2016-10-19 01:52:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:53:00	635	635	635	635	0.44	282.24	635
2016-10-19 01:54:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:55:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:56:00	635	635	635	635	8.02	5093.34	635
2016-10-19 01:57:00	635	635	635	635	1.22	774.8	635
2016-10-19 01:58:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 01:59:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:00:00	635	635	635	635	0.46	293.41	635
2016-10-19 02:01:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:02:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:03:00	635	635	635	635	0.57	362.97	635
2016-10-19 02:04:00	635	636	635	636	28.02	17796.65	635.12
2016-10-19 02:05:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:06:00	635.15	635.15	635.15	635.15	1.55	982.13	635.15
2016-10-19 02:07:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:08:00	635.21	635.21	635.21	635.21	0.04	28.54	635.21
2016-10-19 02:09:00	635.98	636	635.45	635.45	1.71	1089.74	635.98
2016-10-19 02:10:00	635.51	635.6	635.51	635.59	0.44	276.7	635.52
2016-10-19 02:11:00	635.59	636	635.59	635.59	0.46	294.48	635.95
2016-10-19 02:12:00	635.59	635.59	635.59	635.59	0.06	38.14	635.59
2016-10-19 02:13:00	635.59	635.59	635.59	635.59	0.06	38.14	635.59
2016-10-19 02:14:00	635.59	635.59	635.59	635.59	0.02	12.71	635.59
2016-10-19 02:15:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:16:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:17:00	635.59	635.59	635.32	635.32	18.36	11668.71	635.54
2016-10-19 02:18:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:19:00	635.95	635.95	635.95	635.95	0.43	273.44	635.95
2016-10-19 02:20:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:21:00	635.95	635.95	635.95	635.95	0.32	205.08	635.95
2016-10-19 02:22:00	635.95	635.98	635.95	635.98	0.69	439.6	635.97
2016-10-19 02:23:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:24:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:25:00	635.98	636	635.04	635.04	40	25426.3	635.66
2016-10-19 02:26:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:27:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:28:00	635.07	635.07	635.03	635.03	4.68	2971.93	635.04
2016-10-19 02:29:00	636	636	636	636	0.43	271.55	636
2016-10-19 02:30:00	636	636	636	636	0.17	107.8	636
2016-10-19 02:31:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:32:00	636	636	636	636	0.06	35.93	636
2016-10-19 02:33:00	636	636	636	636	0.21	136.72	636
2016-10-19 02:34:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:35:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:36:00	636	636	636	636	0.11	68.36	636
2016-10-19 02:37:00	635.19	635.19	635.19	635.19	0.06	35.01	635.19
2016-10-19 02:38:00	635.32	635.32	635.32	635.32	13.83	8785.27	635.32
2016-10-19 02:39:00	635.31	635.31	634.76	634.76	6.17	3918.96	634.97
2016-10-19 02:40:00	635.98	635.98	635.98	635.98	0.61	388.77	635.98
2016-10-19 02:41:00	635.98	635.98	635.98	635.98	0.76	481.39	635.98
2016-10-19 02:42:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:43:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:44:00	635.98	635.98	635.98	635.98	0.12	77.5	635.98
2016-10-19 02:45:00	635.19	635.19	635.19	635.19	0.02	15.02	635.19
2016-10-19 02:46:00	635.98	635.98	635.98	635.98	0.06	37.75	635.98
2016-10-19 02:47:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:48:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:49:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:50:00	635.21	635.21	635.21	635.21	0.18	112.6	635.21
2016-10-19 02:51:00	635.98	635.98	635.98	635.98	0.02	14.6	635.98
2016-10-19 02:52:00	636	636	636	636	3.38	2151.12	636
2016-10-19 02:53:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:54:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:55:00	636	636	636	636	0.81	517.73	636
2016-10-19 02:56:00	636	636	636	636	0.09	58.72	636
2016-10-19 02:57:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:58:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 02:59:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:00:00	635.19	635.19	635	635	30.86	19600.45	635.13
2016-10-19 03:01:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:02:00	634.98	634.98	634.98	634.98	0.06	36.16	634.98
2016-10-19 03:03:00	634.77	634.98	634.77	634.98	2.04	1297.89	634.98
2016-10-19 03:04:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:05:00	634.98	634.98	634.98	634.98	0.32	204.75	634.98
2016-10-19 03:06:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:07:00	634.98	634.98	634.98	634.98	0.14	88.04	634.98
2016-10-19 03:08:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:09:00	634.98	635	634.98	635	0.46	293.13	635
2016-10-19 03:10:00	635	635	635	635	5	3175	635
2016-10-19 03:11:00	635	635	635	635	0.07	44.95	635
2016-10-19 03:12:00	635	635	635	635	0.09	59.86	635
2016-10-19 03:13:00	635	635	635	635	0.04	28.57	635
2016-10-19 03:14:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:15:00	635	635	635	635	20	12700	635
2016-10-19 03:16:00	635	635	635	635	0.03	15.88	635
2016-10-19 03:17:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:18:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:19:00	635	635	635	635	0.09	54.69	635
2016-10-19 03:20:00	635	635	635	635	2.24	1421.3	635
2016-10-19 03:21:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:22:00	635	635	635	635	9.7	6159.6	635
2016-10-19 03:23:00	635	635	635	635	10.08	6400.99	635
2016-10-19 03:24:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:25:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:26:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:27:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:28:00	635	635	634	634	36.84	23368.43	634.37
2016-10-19 03:29:00	633.98	634	633.98	634	65.8	41717.88	634
2016-10-19 03:30:00	634	635	634	635	3.58	2274.52	634.97
2016-10-19 03:31:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:32:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:33:00	634	635	634	635	4.67	2966	634.81
2016-10-19 03:34:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:35:00	634.06	634.06	634.06	634.06	0.07	42.99	634.06
2016-10-19 03:36:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:37:00	635	635	635	635	0.06	36	635
2016-10-19 03:38:00	635	635	635	635	0.73	466.42	635
2016-10-19 03:39:00	635	635	635	635	1.05	664.53	635
2016-10-19 03:40:00	635	635	635	635	0.65	415.2	635
2016-10-19 03:41:00	635	635	635	635	0.62	396.05	635
2016-10-19 03:42:00	635	635	635	635	0.74	468.06	635
2016-10-19 03:43:00	635	635	635	635	0.82	520.99	635
2016-10-19 03:44:00	634.06	634.06	634.06	634.06	0.09	58.84	634.06
2016-10-19 03:45:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:46:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:47:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:48:00	634.43	635	634.43	635	2.8	1779.25	634.94
2016-10-19 03:49:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:50:00	634.11	634.11	634.01	634.01	4.8	3040.99	634.04
2016-10-19 03:51:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:52:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:53:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:54:00	634.01	634.01	634.01	634.01	0.41	260.03	634.01
2016-10-19 03:55:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:56:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:57:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:58:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 03:59:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:00:00	634.95	634.95	634.95	634.95	0.38	243.33	634.95
2016-10-19 04:01:00	634.95	634.95	634.95	634.95	0.63	401.02	634.95
2016-10-19 04:02:00	634.95	634.97	634.95	634.97	1.09	691.87	634.97
2016-10-19 04:03:00	634.97	634.97	634.97	634.97	0.78	493.89	634.97
2016-10-19 04:04:00	634.97	634.97	634.97	634.97	0.16	98.79	634.97
2016-10-19 04:05:00	634.97	634.97	634.97	634.97	0.43	275.5	634.97
2016-10-19 04:06:00	634.97	634.97	634.97	634.97	0.47	296.62	634.97
2016-10-19 04:07:00	634.97	634.97	634.97	634.97	0.31	194.1	634.97
2016-10-19 04:08:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:09:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:10:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:11:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:12:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:13:00	634.97	634.97	634.97	634.97	0.54	343.39	634.97
2016-10-19 04:14:00	634.97	634.97	634.97	634.97	0.4	251.13	634.97
2016-10-19 04:15:00	634.97	634.97	634.97	634.97	0.4	251.13	634.97
2016-10-19 04:16:00	634.97	634.97	634.03	634.97	0.26	164.61	634.85
2016-10-19 04:17:00	634.97	634.97	634.97	634.97	0.16	98.86	634.97
2016-10-19 04:18:00	634.03	634.98	634.03	634.98	2.23	1414.13	634.88
2016-10-19 04:19:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:20:00	634.98	634.98	634.98	634.98	0.26	162.54	634.98
2016-10-19 04:21:00	634.98	634.98	634	634	5.08	3221.24	634.03
2016-10-19 04:22:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:23:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:24:00	634.98	634.98	634.98	634.98	1.02	647.11	634.98
2016-10-19 04:25:00	634.98	635	634.98	635	2.7	1715.1	634.98
2016-10-19 04:26:00	635	635	635	635	2.65	1683.54	635
2016-10-19 04:27:00	635	635	635	635	1.46	924.56	635
2016-10-19 04:28:00	635	635	635	635	1.46	924.56	635
2016-10-19 04:29:00	635	635	635	635	0.56	355.85	635
2016-10-19 04:30:00	635	635	635	635	1.01	642.11	635
2016-10-19 04:31:00	635	635	635	635	0.45	285.5	635
2016-10-19 04:32:00	635	635	635	635	0.96	606.68	635
2016-10-19 04:33:00	635	635	635	635	0.56	356.87	635
2016-10-19 04:34:00	635	635	635	635	0.34	214.12	635
2016-10-19 04:35:00	635	635	635	635	0.06	35.69	635
2016-10-19 04:36:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:37:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:38:00	634.05	634.05	634.05	634.05	0.2	126.81	634.05
2016-10-19 04:39:00	635	635.95	635	635.95	2.71	1719.3	635.06
2016-10-19 04:40:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:41:00	634.3	634.3	634.3	634.3	0.77	487.14	634.3
2016-10-19 04:42:00	634.3	635.97	634.3	635.96	19.93	12672.67	635.86
2016-10-19 04:43:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:44:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:45:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:46:00	634.4	634.4	634.4	634.4	0.01	6.22	634.4
2016-10-19 04:47:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:48:00	634.4	634.4	634.4	634.4	0.61	384.57	634.4
2016-10-19 04:49:00	634.37	634.37	634.37	634.37	0.23	148.32	634.37
2016-10-19 04:50:00	635.96	635.96	635.96	635.96	0.01	4.99	635.96
2016-10-19 04:51:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:52:00	635.97	635.97	635.97	635.97	0.46	290.86	635.97
2016-10-19 04:53:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:54:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:55:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:56:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:57:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:58:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 04:59:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:00:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:01:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:02:00	635.95	635.95	635.95	635.95	0.23	147.05	635.95
2016-10-19 05:03:00	635.95	635.95	635.95	635.95	0.01	7.33	635.95
2016-10-19 05:04:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:05:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:06:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:07:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:08:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:09:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:10:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:11:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:12:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:13:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:14:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:15:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:16:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:17:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:18:00	635.92	635.92	635.92	635.92	3.98	2533.21	635.92
2016-10-19 05:19:00	635.92	635.92	633.97	633.99	124.07	78661.56	634
2016-10-19 05:20:00	633.99	634	633.99	634	35.65	22604.26	634
2016-10-19 05:21:00	634	634	634	634	38.26	24254.66	634
2016-10-19 05:22:00	634	634	634	634	1.89	1196.88	634
2016-10-19 05:23:00	634	634	634	634	4.5	2853	634
2016-10-19 05:24:00	634	634	633.72	633.72	7.52	4766.51	634
2016-10-19 05:25:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:26:00	634	634	634	634	1	636.86	634
2016-10-19 05:27:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:28:00	634	634	634	634	0.15	95.07	634
2016-10-19 05:29:00	634	634	634	634	0.01	5.52	634
2016-10-19 05:30:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:31:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:32:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 05:33:00	634.17	634.17	634.12	634.12	35.53	22531.09	634.12
2016-10-19 05:34:00	634.12	634.12	634.12	634.12	0.74	472.19	634.12
2016-10-19 05:35:00	634.12	634.12	634.12	634.12	1.34	849.1	634.12
